Project ID,Certificates,Years of Experience,age,Time Arrival Strafe,Project Cost,Project Proximity,Violation Risk Index,Company PCAB Score,Weekly Overtime Hours,Salary Bracket,is_good
337185,10,8,34,7.83,963266.0,121.43,0.27,4,2.0,3,1
509306,11,8,41,-5.96,1051243.0,135.35,0.36,3,7.0,4,1
270642,12,5,30,6.36,972342.0,124.33,0.29,3,4.0,2,1
964064,0,3,49,1.55,52238.0,114.54,0.73,3,7.0,1,0
301147,15,8,27,13.89,988953.0,131.54,0.26,4,5.0,5,1
250813,0,4,21,3.95,23470.0,93.89,0.58,2,3.0,1,1
955265,1,3,57,0.48,76274.0,113.87,0.77,2,8.0,1,0
360676,13,7,25,-27.07,968163.0,121.24,0.23,4,3.0,3,1
145260,0,4,34,8.27,80450.0,101.41,0.61,2,3.0,1,0
571314,12,7,26,-10.17,1041489.0,131.86,0.25,4,6.0,4,0
516763,0,1,18,6.52,74403.0,86.16,0.5,2,1.0,1,0
756256,13,8,24,-1.87,980587.0,127.65,0.23,4,4.0,4,1
701664,0,5,18,26.99,52984.0,99.04,0.51,3,2.0,1,1
899972,1,2,18,15.22,23337.0,73.4,0.46,2,0.0,1,0
242777,12,8,25,-3.99,920437.0,125.4,0.29,4,4.0,4,1
578672,9,7,33,-3.3,951028.0,134.07,0.36,3,7.0,2,1
967098,13,8,27,2.62,924314.0,118.8,0.23,4,2.0,4,1
771742,0,3,22,2.36,41614.0,106.06,0.6,2,5.0,1,0
621114,14,6,26,3.07,949753.0,124.44,0.22,3,4.0,3,1
318744,12,6,35,-11.75,971979.0,128.57,0.25,4,5.0,2,1
410767,0,4,21,3.62,98449.0,82.3,0.4,2,0.0,1,0
711686,0,4,34,5.19,154873.0,113.71,0.65,3,6.0,1,0
856771,11,7,30,-5.04,989379.0,127.52,0.21,4,4.0,3,1
138993,12,7,23,-9.37,1006870.0,128.07,0.25,3,5.0,3,1
684599,0,2,43,3.97,109432.0,89.14,0.53,2,2.0,1,0
380530,11,8,29,-10.54,891266.0,126.35,0.32,3,5.0,3,1
969068,13,5,29,-4.35,1052492.0,123.15,0.18,3,2.0,2,0
750698,5,3,19,3.18,89148.0,99.46,0.62,3,4.0,2,0
373263,1,5,33,22.75,130339.0,110.71,0.7,2,7.0,2,0
577693,12,5,26,-28.79,971614.0,131.01,0.31,4,5.0,2,0
592794,12,5,34,-8.4,943428.0,133.71,0.28,3,7.0,2,1
957188,14,8,28,-10.32,1005782.0,119.17,0.18,5,0.0,5,0
661887,11,6,30,-1.06,1040285.0,117.0,0.24,4,0.0,3,0
755891,1,4,49,3.92,120001.0,132.3,0.74,2,12.0,1,1
618188,10,6,36,-2.93,1007438.0,132.78,0.21,4,5.0,2,1
149795,1,4,22,8.3,70355.0,88.81,0.51,2,2.0,1,0
830785,13,7,28,-4.31,903408.0,118.49,0.23,3,2.0,3,0
19069,0,3,49,5.52,48990.0,98.89,0.59,2,2.0,1,1
823289,0,2,19,16.71,43662.0,78.6,0.48,2,0.0,1,0
233869,13,7,28,-13.26,988090.0,128.82,0.26,4,4.0,4,1
494986,13,7,33,-18.07,973536.0,124.73,0.31,4,4.0,3,1
101676,13,6,27,-12.16,982138.0,132.17,0.26,4,5.0,3,1
885581,12,9,30,-1.14,962257.0,120.46,0.21,4,2.0,5,0
170524,2,3,21,2.71,121332.0,98.59,0.63,3,3.0,1,0
974108,0,1,38,8.48,184438.0,89.77,0.47,3,2.0,1,0
255859,0,2,18,1.71,114180.0,104.28,0.64,2,4.0,1,1
748328,12,7,26,-9.4,973693.0,117.72,0.21,4,1.0,3,0
806064,13,6,24,-9.59,1011688.0,119.89,0.17,3,2.0,3,1
320417,0,3,54,1.94,46759.0,93.67,0.7,2,4.0,1,0
996333,12,5,23,-8.49,1041786.0,123.66,0.24,4,3.0,2,0
414396,10,5,30,-35.62,1026720.0,123.51,0.2,3,4.0,2,1
93238,13,5,29,-9.57,998378.0,126.92,0.31,4,4.0,2,1
378889,1,3,20,0.99,132688.0,113.48,0.53,2,5.0,1,0
434346,11,7,33,-1.47,986827.0,122.98,0.21,4,3.0,3,1
643899,1,3,22,3.91,151154.0,97.34,0.47,2,3.0,1,0
52226,11,6,32,-11.58,967135.0,124.34,0.23,3,3.0,2,1
760183,13,5,31,-18.77,927701.0,116.81,0.22,3,1.0,2,1
824576,13,6,30,-30.41,1051517.0,120.55,0.19,4,2.0,3,1
217577,0,5,22,1.53,84182.0,107.98,0.6,2,5.0,2,0
29623,14,7,28,-1.67,1005668.0,123.9,0.25,4,3.0,4,1
716928,13,9,26,-23.77,968885.0,135.87,0.23,3,7.0,5,1
361207,0,4,38,2.06,124681.0,104.55,0.66,2,5.0,1,0
412298,2,3,57,9.85,46734.0,94.81,0.62,2,3.0,1,0
905802,12,5,30,-18.93,1010684.0,117.18,0.22,3,1.0,2,0
622944,0,4,20,2.26,96511.0,101.05,0.59,3,3.0,1,0
152423,14,5,35,-0.28,970770.0,128.81,0.36,3,3.0,2,1
673179,0,4,19,0.77,51916.0,82.59,0.47,2,0.0,1,0
304884,11,7,27,10.0,967063.0,123.7,0.25,4,4.0,3,1
668672,0,3,19,1.16,96720.0,97.92,0.63,3,4.0,1,0
20770,0,4,20,11.32,90455.0,101.96,0.62,3,5.0,1,0
966015,11,5,30,-16.84,1028277.0,123.29,0.28,4,4.0,2,1
300997,0,4,22,0.49,102869.0,102.2,0.57,2,3.0,1,0
706634,11,7,23,-3.23,1038062.0,127.3,0.19,4,3.0,3,1
73717,13,7,29,-25.41,1001299.0,125.85,0.21,4,4.0,4,1
76565,0,3,59,0.48,110501.0,106.23,0.79,2,5.0,1,1
961219,12,5,30,-1.44,978552.0,115.58,0.19,4,1.0,2,1
694874,12,6,33,-4.18,1006195.0,127.56,0.26,4,5.0,3,0
917723,1,3,59,0.36,102065.0,113.32,0.7,2,6.0,1,1
411880,12,6,29,9.93,937427.0,122.55,0.27,4,2.0,2,1
348794,1,5,20,1.43,116611.0,94.12,0.47,2,3.0,2,0
705075,11,6,35,1.39,1000993.0,129.41,0.28,3,5.0,2,1
4847,3,4,21,13.67,64526.0,103.34,0.64,3,4.0,2,0
218902,2,4,22,2.61,115637.0,95.7,0.54,3,2.0,2,1
5362,11,5,30,-10.4,1023991.0,128.12,0.24,4,4.0,2,1
548556,13,7,30,-3.71,964207.0,111.43,0.17,3,0.0,3,1
707300,13,6,29,2.68,982963.0,135.58,0.3,4,7.0,3,0
394741,0,5,22,5.36,98030.0,103.94,0.6,2,4.0,2,0
87849,13,6,28,-22.98,1054475.0,130.71,0.23,4,4.0,3,1
398688,0,1,19,6.43,44059.0,102.11,0.57,2,5.0,1,1
299582,14,7,25,-19.13,965567.0,126.52,0.25,4,3.0,4,0
781603,0,3,39,4.94,106855.0,111.81,0.6,2,7.0,1,0
965969,12,7,23,-2.56,979589.0,132.61,0.24,3,5.0,3,1
152682,0,3,56,2.22,110332.0,118.53,0.81,2,9.0,1,1
419409,1,3,43,1.53,143836.0,100.53,0.65,2,3.0,1,0
342635,1,3,41,1.33,79834.0,102.55,0.59,3,3.0,1,0
280715,13,6,31,-4.0,1029786.0,112.71,0.18,4,0.0,3,1
110202,0,4,19,6.38,185821.0,109.89,0.56,3,6.0,1,0
886072,0,4,19,10.67,109417.0,90.14,0.5,2,1.0,1,0
566345,10,6,26,-6.42,977379.0,125.06,0.32,3,5.0,2,1
760632,2,2,60,4.69,112466.0,109.52,0.7,3,5.0,1,0
854484,12,5,28,-8.56,1013136.0,130.65,0.34,4,5.0,2,1
187677,9,7,26,6.55,988628.0,128.48,0.19,3,4.0,2,1
373438,0,3,21,4.19,77363.0,100.28,0.47,2,2.0,1,1
324488,13,7,24,5.42,1043028.0,119.4,0.16,4,0.0,4,1
625127,0,1,21,8.43,134613.0,108.66,0.68,2,5.0,1,0
952923,14,6,25,0.79,998270.0,129.91,0.29,3,4.0,3,1
951652,0,3,19,3.06,134064.0,101.61,0.59,2,4.0,1,0
404679,0,3,19,0.33,124889.0,109.7,0.61,2,5.0,1,1
232587,14,5,27,12.23,945157.0,127.1,0.27,3,5.0,2,1
755231,13,5,26,12.14,979866.0,132.95,0.28,3,6.0,2,1
90927,12,6,29,-10.64,972830.0,123.69,0.25,3,4.0,2,1
559900,2,3,32,10.0,39084.0,85.24,0.58,3,2.0,1,0
313203,13,6,24,1.56,979114.0,126.55,0.27,4,4.0,3,1
73464,3,5,44,5.63,80360.0,107.76,0.59,3,4.0,2,1
950581,13,6,26,-7.52,1056818.0,127.15,0.2,4,5.0,3,1
260362,9,6,43,13.9,1006268.0,135.73,0.38,3,7.0,2,1
722979,14,6,24,-3.21,1109376.0,131.18,0.3,4,4.0,4,0
452862,11,5,24,16.55,1112466.0,130.85,0.19,4,6.0,2,1
275546,1,5,57,5.93,147335.0,120.29,0.75,2,8.0,2,0
278233,1,4,21,0.34,66621.0,96.4,0.52,2,4.0,1,0
922736,14,7,30,-21.19,1002829.0,112.49,0.18,4,0.0,4,0
468215,7,3,21,6.64,223347.0,110.61,0.5,3,6.0,2,0
499644,1,4,22,6.86,87541.0,96.48,0.48,3,3.0,1,0
592304,12,8,30,7.79,898903.0,139.27,0.34,3,8.0,4,1
78359,12,7,30,-19.24,1009911.0,122.93,0.27,4,3.0,3,1
772589,2,3,54,3.11,114695.0,107.07,0.68,3,6.0,1,0
340866,2,3,19,10.64,99105.0,92.62,0.61,2,2.0,1,0
465455,1,3,37,11.93,2254.0,106.89,0.71,2,6.0,1,0
282369,11,7,25,-0.91,960045.0,120.13,0.15,4,2.0,3,1
346808,12,9,24,-1.02,1002109.0,123.46,0.22,3,2.0,5,1
90079,1,4,20,5.25,78663.0,89.27,0.56,3,2.0,1,1
93477,0,5,21,7.29,63054.0,112.68,0.67,2,6.0,1,0
250907,5,4,47,2.47,60657.0,122.02,0.71,3,8.0,2,0
46935,13,6,29,-4.32,1017953.0,123.4,0.29,4,4.0,3,0
581960,1,2,21,3.98,111046.0,99.63,0.53,2,4.0,1,0
436037,12,7,28,-6.83,1032068.0,128.1,0.23,4,2.0,3,1
255038,12,7,30,-3.4,1124305.0,131.79,0.25,4,5.0,4,0
239286,1,3,51,0.43,58263.0,110.46,0.68,3,7.0,1,0
180321,10,8,27,-5.94,1000137.0,129.82,0.29,3,4.0,3,0
787376,10,7,30,6.55,974605.0,132.0,0.3,3,6.0,3,0
280413,13,7,31,-3.23,1043316.0,132.24,0.22,5,5.0,4,0
190692,0,4,56,12.29,64280.0,115.41,0.76,2,7.0,1,0
624978,1,3,36,5.5,77490.0,79.45,0.5,2,0.0,1,0
778917,13,7,37,-1.55,973429.0,120.6,0.23,3,2.0,3,1
943231,3,3,19,15.69,131930.0,102.74,0.59,3,5.0,1,0
679940,12,5,38,-8.89,1071279.0,136.62,0.32,4,8.0,2,1
970009,13,6,24,9.33,1022160.0,129.94,0.28,4,5.0,3,1
261257,2,5,19,3.08,115508.0,112.99,0.61,2,6.0,2,0
318505,13,7,30,-3.81,978992.0,125.36,0.28,4,2.0,4,1
844417,1,4,50,1.03,39800.0,117.39,0.79,2,8.0,1,0
565506,12,8,30,-7.67,936389.0,128.14,0.25,3,4.0,4,1
89431,12,6,23,1.4,1012430.0,129.53,0.27,3,4.0,3,1
695015,0,4,59,0.77,97506.0,103.72,0.67,3,5.0,1,0
583067,1,4,40,3.57,114617.0,100.39,0.59,3,2.0,1,0
116622,7,9,23,-12.37,993797.0,124.12,0.2,4,2.0,3,1
317265,11,6,24,-2.57,1012829.0,129.95,0.23,4,5.0,2,1
303376,11,5,33,21.56,1040727.0,116.02,0.22,4,1.0,2,1
652222,11,6,31,0.32,1086270.0,134.71,0.34,4,6.0,3,1
32226,0,4,56,0.23,148135.0,127.63,0.84,2,10.0,1,0
183122,3,2,19,10.04,175574.0,105.24,0.58,2,5.0,1,0
722540,0,3,49,0.49,143378.0,120.15,0.79,3,9.0,1,1
228949,1,5,41,2.57,141085.0,93.68,0.43,2,2.0,2,0
628373,0,4,39,1.58,97798.0,106.7,0.57,3,5.0,1,0
273325,1,5,48,5.07,153732.0,108.26,0.73,2,5.0,2,0
676112,0,3,20,5.9,17342.0,77.4,0.47,2,0.0,1,0
215086,0,5,22,10.37,50000.0,103.2,0.64,3,5.0,1,0
595462,10,6,27,0.7,1013073.0,130.15,0.25,3,6.0,2,0
137690,3,4,21,3.04,111549.0,106.57,0.65,3,6.0,2,1
60384,0,5,34,2.09,182707.0,111.98,0.63,3,6.0,2,0
884505,12,6,32,-1.82,960966.0,122.51,0.29,4,3.0,2,0
816659,0,3,33,15.6,68397.0,112.91,0.67,2,6.0,1,0
198984,2,4,35,14.93,91048.0,105.63,0.66,2,5.0,1,1
391114,0,4,40,4.36,147358.0,107.7,0.59,2,6.0,1,0
839846,16,8,28,-14.91,1009571.0,131.79,0.29,4,6.0,5,0
956729,2,5,48,3.77,236656.0,101.46,0.55,2,3.0,2,0
623336,12,8,29,-2.35,1040456.0,129.68,0.34,4,6.0,4,0
623366,3,5,55,3.1,67861.0,107.27,0.68,2,5.0,2,0
741664,11,5,34,-17.32,1015123.0,131.61,0.34,4,6.0,2,1
347051,11,7,28,-0.95,968532.0,126.18,0.24,3,3.0,3,1
986788,12,9,34,-21.22,1079796.0,134.85,0.27,3,5.0,5,0
992965,10,7,36,-1.84,974985.0,121.09,0.2,4,2.0,3,1
326368,1,3,55,8.21,63492.0,108.76,0.61,2,6.0,1,0
745344,2,4,21,2.68,68605.0,83.41,0.49,2,1.0,1,0
658375,11,6,26,-7.59,1030170.0,131.83,0.29,3,4.0,2,1
742925,12,8,28,-32.04,1005746.0,119.86,0.23,4,3.0,4,1
695520,10,5,30,0.91,926001.0,128.96,0.4,3,5.0,2,0
809778,0,5,19,10.41,79034.0,98.8,0.53,3,4.0,2,0
539159,13,6,30,-14.69,1028351.0,130.43,0.26,3,6.0,3,1
2248,13,7,25,-18.95,1005777.0,124.9,0.23,4,3.0,4,1
740736,11,6,30,-26.88,1030227.0,136.1,0.32,4,8.0,2,0
191455,1,4,58,1.34,53797.0,113.25,0.69,3,7.0,1,0
673776,15,6,28,-5.28,934970.0,122.33,0.28,4,3.0,3,0
737940,0,3,19,9.04,152331.0,100.9,0.53,3,4.0,1,1
266852,12,7,25,-5.1,1027385.0,135.64,0.31,4,8.0,3,1
39013,12,7,25,1.5,908788.0,130.3,0.31,3,6.0,3,1
646390,2,1,47,1.68,89035.0,119.59,0.81,2,9.0,1,0
751109,11,7,29,-14.08,1029968.0,120.23,0.27,3,3.0,3,1
927451,0,3,21,0.13,164350.0,91.96,0.57,2,2.0,1,0
5504,1,4,54,0.97,97916.0,113.28,0.69,3,7.0,1,0
741521,0,5,37,9.09,87721.0,98.83,0.68,3,3.0,2,0
546979,13,6,26,-9.38,934450.0,121.18,0.27,4,4.0,3,1
599252,13,5,29,-28.34,1031854.0,120.25,0.28,5,3.0,2,1
786159,2,4,20,0.39,95693.0,108.38,0.62,2,6.0,1,0
907012,0,2,22,10.03,141550.0,88.89,0.47,2,2.0,1,0
58783,0,3,20,1.04,22623.0,90.88,0.57,2,3.0,1,1
949570,11,6,26,7.34,1016206.0,122.71,0.22,4,2.0,2,1
152886,3,4,43,3.17,117540.0,104.64,0.57,2,4.0,2,0
283133,11,7,32,-10.76,918602.0,131.25,0.36,3,7.0,3,1
489664,14,7,28,-6.69,1033893.0,123.77,0.23,3,3.0,4,1
76335,3,4,37,7.3,49910.0,118.47,0.71,2,7.0,2,0
86354,13,8,24,-11.83,1041839.0,126.65,0.23,4,3.0,5,0
163560,1,4,50,8.21,142996.0,122.29,0.77,2,9.0,1,0
947952,12,6,25,1.38,1057313.0,124.83,0.19,3,3.0,3,1
671246,6,6,33,-9.94,1024821.0,131.84,0.25,4,5.0,2,0
936698,2,4,18,3.21,165426.0,103.22,0.59,2,3.0,2,0
285399,2,3,21,0.54,165550.0,88.34,0.49,3,1.0,1,0
280052,11,8,25,4.72,1006094.0,135.12,0.31,4,6.0,4,1
813531,10,8,29,2.96,954151.0,123.76,0.32,3,4.0,3,1
900417,13,6,25,-10.93,1029187.0,129.66,0.22,4,5.0,3,0
393769,13,5,27,-16.19,1054092.0,129.43,0.23,5,4.0,2,1
427474,2,3,41,2.05,112716.0,112.72,0.71,3,6.0,1,0
104096,11,7,24,-22.0,1010273.0,136.22,0.28,4,7.0,3,0
859382,12,8,30,1.48,1129766.0,124.89,0.17,4,1.0,5,1
835637,0,4,21,9.29,125443.0,107.26,0.56,2,5.0,1,0
429219,2,5,18,2.08,134782.0,101.05,0.47,2,3.0,2,0
251308,11,9,28,1.47,1053289.0,127.95,0.22,3,2.0,5,1
31251,13,8,29,-4.66,972864.0,121.61,0.25,4,2.0,4,1
644642,14,7,28,4.03,1060115.0,131.57,0.26,4,4.0,4,1
799923,14,6,34,-3.68,1069099.0,121.64,0.2,4,1.0,4,1
426295,0,3,21,5.08,134625.0,90.2,0.52,2,2.0,1,0
725683,0,4,19,2.39,93858.0,111.55,0.55,2,6.0,1,1
692550,14,6,25,4.18,960498.0,131.18,0.28,3,4.0,3,0
265071,14,5,25,-18.34,1007140.0,118.68,0.2,4,2.0,3,1
23140,0,4,18,0.61,163016.0,97.31,0.49,2,2.0,1,1
615926,1,4,43,2.16,48358.0,106.65,0.69,2,5.0,1,1
604713,0,5,21,6.99,117498.0,100.54,0.64,2,5.0,2,0
807630,1,1,20,2.69,95866.0,84.58,0.44,1,2.0,1,0
478089,11,6,32,-9.12,953000.0,125.02,0.26,4,3.0,2,1
276875,0,5,42,4.75,142478.0,109.76,0.67,2,5.0,2,0
438388,14,5,23,-7.65,1033434.0,120.11,0.23,4,2.0,3,1
405793,0,3,21,1.52,135349.0,94.22,0.49,2,3.0,1,1
69075,11,7,27,11.75,968737.0,129.79,0.35,4,5.0,3,1
809547,15,8,43,10.84,954217.0,134.02,0.39,4,7.0,5,0
162954,13,7,23,-4.27,1026609.0,131.65,0.19,4,5.0,4,1
846196,10,6,27,11.75,1003783.0,125.73,0.2,4,3.0,2,1
192530,2,3,18,12.49,156405.0,116.98,0.58,2,8.0,1,0
384236,0,3,47,3.02,82583.0,115.52,0.71,2,8.0,1,0
125340,12,9,30,-24.92,1051177.0,125.62,0.17,4,3.0,5,1
11630,0,3,20,1.85,50028.0,117.27,0.67,1,8.0,1,1
185488,12,8,23,1.95,977010.0,124.78,0.25,4,4.0,4,1
10647,0,3,46,4.51,158298.0,118.73,0.72,3,9.0,1,1
795305,1,5,59,13.4,162612.0,114.73,0.7,3,7.0,2,0
433934,13,5,28,-7.17,958303.0,132.23,0.28,4,7.0,2,0
984728,0,3,20,3.3,201390.0,98.71,0.57,2,3.0,1,1
325144,0,2,18,8.72,17151.0,94.89,0.64,3,2.0,1,1
167369,1,4,19,21.41,87552.0,105.31,0.66,1,4.0,1,0
108368,13,6,25,13.52,987313.0,125.26,0.26,4,4.0,3,1
530259,1,4,45,7.12,123860.0,108.69,0.66,3,5.0,1,0
516122,0,3,43,1.88,108057.0,101.45,0.6,2,3.0,1,0
299297,0,4,42,5.96,109097.0,105.06,0.64,3,4.0,1,0
877316,0,5,20,3.8,155198.0,92.71,0.54,3,1.0,2,0
653052,0,3,21,7.68,123119.0,86.72,0.52,2,1.0,1,0
182573,3,3,18,4.08,33093.0,86.95,0.54,2,2.0,1,0
525549,1,4,21,4.95,59357.0,105.94,0.46,3,4.0,1,0
943790,0,4,39,11.69,77877.0,97.58,0.57,3,4.0,1,0
514605,0,4,20,3.32,202032.0,103.48,0.55,2,4.0,1,0
769108,13,6,27,-1.0,1066034.0,133.15,0.28,4,7.0,3,1
598774,2,4,48,14.2,75942.0,116.01,0.7,2,8.0,1,0
424963,11,7,36,19.2,1021684.0,130.68,0.33,4,5.0,3,1
638130,0,2,46,2.0,79052.0,111.7,0.71,2,7.0,1,0
303137,9,5,33,-0.32,937481.0,132.25,0.27,4,5.0,2,1
843588,4,4,18,3.91,155495.0,104.76,0.58,2,5.0,2,0
566001,13,6,33,0.76,965170.0,122.26,0.27,3,2.0,3,1
669603,13,5,31,-5.55,1069288.0,130.17,0.22,3,6.0,3,0
217957,0,4,34,0.59,152936.0,103.44,0.66,2,4.0,1,0
176676,12,6,25,-2.93,1100700.0,136.35,0.24,4,7.0,3,0
248630,15,7,31,-1.92,1092648.0,125.96,0.24,3,3.0,5,1
185607,13,6,26,8.67,1102780.0,128.29,0.22,4,5.0,3,1
218856,9,8,35,-2.87,1038822.0,133.36,0.29,3,6.0,3,1
575376,13,6,30,-1.95,900984.0,125.38,0.29,4,5.0,2,1
129340,1,3,38,1.37,97931.0,93.26,0.61,2,2.0,1,0
322322,1,3,20,7.68,126886.0,92.19,0.53,2,2.0,1,0
709231,1,2,35,6.01,173853.0,103.18,0.57,2,4.0,1,0
173444,0,3,20,0.11,215184.0,99.79,0.5,3,2.0,1,0
470073,0,5,19,8.14,69988.0,88.69,0.41,2,2.0,1,0
653786,10,7,28,3.65,971256.0,131.55,0.28,3,5.0,3,1
817289,14,7,30,1.87,1104830.0,133.16,0.26,4,5.0,5,1
73695,12,5,27,-14.88,1024324.0,118.38,0.18,4,2.0,2,1
970491,13,5,23,-22.7,934181.0,129.38,0.28,3,4.0,2,1
514742,2,4,20,1.87,83112.0,96.86,0.53,2,2.0,1,0
138670,13,7,23,6.81,1042381.0,133.44,0.31,3,7.0,4,1
680613,13,7,27,4.03,1086774.0,118.22,0.22,4,0.0,4,1
243717,13,5,23,-22.92,938243.0,131.11,0.29,3,5.0,2,1
440316,1,1,42,7.37,114166.0,105.62,0.62,2,5.0,1,1
826877,11,6,27,-4.89,1055532.0,123.68,0.2,4,3.0,3,0
86072,0,3,19,7.55,167848.0,95.97,0.55,1,2.0,1,1
147462,0,2,51,2.35,119070.0,103.85,0.68,3,5.0,1,0
502404,0,3,22,2.4,173079.0,102.39,0.58,2,4.0,1,0
527092,12,7,25,-1.88,996684.0,118.62,0.14,3,0.0,3,1
884838,13,5,29,-4.53,1001623.0,125.23,0.32,3,4.0,2,1
458968,9,9,33,1.03,1018679.0,134.8,0.25,3,7.0,4,1
378103,15,7,36,6.99,956436.0,124.5,0.24,4,3.0,4,1
629089,0,3,19,2.04,75250.0,92.14,0.58,3,2.0,1,0
184024,1,4,21,4.33,105330.0,99.01,0.5,2,3.0,1,0
828367,1,1,19,4.9,92753.0,105.36,0.63,2,5.0,1,0
730226,1,3,20,1.12,159293.0,102.56,0.5,3,4.0,1,1
139816,14,6,29,-12.65,1008378.0,130.18,0.28,3,5.0,3,0
252537,2,4,22,9.47,138970.0,104.11,0.59,3,3.0,2,1
453465,0,4,19,6.47,51478.0,88.92,0.56,2,2.0,1,0
102754,10,7,27,-6.02,1050153.0,117.16,0.2,3,1.0,3,1
420378,14,7,27,20.84,980516.0,133.87,0.36,4,7.0,4,1
394734,1,4,19,16.9,39788.0,86.33,0.67,2,2.0,1,0
990732,1,2,20,3.15,163019.0,101.37,0.54,3,4.0,1,0
534574,0,4,20,2.81,61562.0,87.18,0.47,2,1.0,1,1
212591,10,8,25,-0.32,1051661.0,125.33,0.24,3,4.0,4,1
884830,13,6,23,2.01,1062548.0,134.66,0.3,4,7.0,3,1
468817,15,7,27,-14.68,966797.0,117.95,0.22,4,1.0,4,1
870609,13,6,29,1.18,1004029.0,128.92,0.25,4,3.0,3,1
786839,0,2,52,7.23,163225.0,92.91,0.62,2,2.0,1,0
499407,1,4,20,4.1,158458.0,117.79,0.59,3,7.0,1,1
486535,11,8,26,-3.47,982026.0,130.22,0.29,3,5.0,4,1
785325,1,4,51,3.5,88644.0,113.02,0.62,2,6.0,1,0
417880,12,7,26,-7.83,953194.0,133.59,0.4,3,8.0,3,1
581676,12,6,31,-15.06,977772.0,122.35,0.29,4,4.0,2,0
981952,12,6,31,8.71,1058969.0,126.41,0.29,3,4.0,3,1
518348,2,3,38,4.15,176804.0,115.01,0.6,2,6.0,1,1
104955,12,7,28,0.09,961040.0,125.63,0.22,3,5.0,3,0
806996,0,4,38,2.51,117945.0,100.6,0.61,2,3.0,1,0
622718,0,1,50,11.8,159256.0,118.89,0.63,2,7.0,1,1
623658,0,3,37,1.86,174357.0,108.33,0.6,2,5.0,1,0
67046,1,3,21,2.93,72507.0,96.61,0.62,2,2.0,1,0
792325,11,7,31,16.2,981949.0,135.66,0.38,3,8.0,3,0
446078,12,5,32,0.78,1001545.0,120.76,0.26,4,1.0,2,1
657659,13,5,27,-15.69,1024059.0,121.58,0.2,5,2.0,2,0
438,13,6,27,-20.44,1012141.0,117.68,0.21,3,1.0,3,1
721729,1,1,21,8.2,187916.0,109.29,0.61,3,6.0,1,0
520547,11,6,32,-1.64,999436.0,125.92,0.3,4,2.0,2,1
123616,5,4,21,0.57,119992.0,99.2,0.58,2,3.0,2,0
715163,13,5,27,3.21,931260.0,125.7,0.25,3,3.0,2,1
347453,0,2,20,2.25,171918.0,96.99,0.53,2,2.0,1,0
19889,11,7,32,-12.46,1032034.0,127.41,0.26,3,3.0,3,0
18610,0,2,19,14.82,135667.0,114.12,0.53,2,7.0,1,0
893417,12,5,34,-12.85,1070042.0,122.52,0.27,5,3.0,2,1
837960,4,2,43,0.04,146648.0,120.58,0.67,2,8.0,1,1
302749,2,2,38,1.04,153813.0,96.03,0.58,2,2.0,1,0
370889,1,3,18,4.54,123148.0,89.84,0.57,3,2.0,1,0
366454,1,3,21,2.02,160145.0,107.22,0.59,2,5.0,1,0
954922,0,4,47,10.78,62186.0,104.47,0.68,2,4.0,1,0
548741,2,3,42,6.76,87988.0,114.8,0.64,2,7.0,1,1
609894,1,3,19,6.33,50000.0,102.47,0.64,2,5.0,1,1
170856,11,6,25,3.64,969380.0,126.41,0.23,4,4.0,2,1
742809,0,5,51,13.37,198634.0,115.95,0.75,2,7.0,2,0
667602,1,2,43,1.92,127458.0,103.87,0.66,2,5.0,1,1
751213,1,4,20,18.19,87573.0,114.17,0.62,2,7.0,1,1
572970,11,6,23,-20.26,975022.0,126.6,0.25,3,4.0,2,0
123366,0,3,21,3.26,50000.0,84.36,0.53,2,2.0,1,1
52051,2,4,38,10.39,24517.0,111.2,0.73,3,5.0,1,0
121998,14,6,27,-15.02,946694.0,127.77,0.27,4,4.0,3,0
209110,1,4,19,12.39,123091.0,100.14,0.52,3,3.0,1,0
427619,0,4,21,1.76,129101.0,89.28,0.45,3,1.0,1,0
338511,10,10,31,-9.37,1036444.0,134.26,0.31,3,7.0,5,1
37383,12,7,33,-10.09,994877.0,127.37,0.25,4,3.0,3,1
544093,0,5,34,0.99,84662.0,96.29,0.54,3,4.0,2,0
78614,0,3,20,2.5,148437.0,93.9,0.53,3,2.0,1,0
784995,11,9,26,-18.86,1044457.0,123.48,0.25,4,3.0,5,1
543872,2,2,21,3.09,132305.0,97.44,0.51,2,3.0,1,0
939061,1,3,19,5.59,109620.0,94.7,0.49,2,2.0,1,0
23940,1,4,55,2.19,196098.0,122.1,0.69,3,8.0,2,1
165583,11,6,26,16.03,1020088.0,137.73,0.33,3,9.0,2,1
902906,14,7,31,-7.56,1010210.0,130.26,0.25,3,5.0,4,1
971907,1,4,20,5.07,112788.0,108.07,0.53,2,4.0,1,1
484628,8,7,23,-0.34,1002515.0,116.11,0.18,4,1.0,2,1
232824,12,8,24,-14.18,1095837.0,130.9,0.2,4,4.0,5,1
908928,2,1,40,13.07,50000.0,109.71,0.69,3,6.0,1,1
923220,12,7,29,14.24,905800.0,128.94,0.3,3,5.0,3,1
200178,0,3,35,4.09,99550.0,77.96,0.56,3,1.0,1,0
623856,14,8,34,-18.66,868242.0,122.61,0.29,4,2.0,4,1
456019,0,4,59,2.28,100063.0,112.03,0.74,2,5.0,1,0
756900,0,3,20,16.85,156009.0,114.08,0.6,3,7.0,1,0
853256,0,3,41,1.56,160180.0,114.88,0.66,3,8.0,1,0
